ensemble,attempt_index,master_seed,replicate,trajectory_seed,trajectory_available,baseline_eligible,endpoint,diversity_id,relative_decline_fraction,warning_time,trait_loss_time,ramp_generations,hold_generations,horizon
inherited_202611,88,20261114,8,32619622,True,True,H_alpha_0.20,H_alpha,0.2,7,97,30,90,120
inherited_202611,88,20261114,8,32619622,True,True,H_gamma_0.05,H_gamma,0.05,6,97,30,90,120
inherited_202611,88,20261114,8,32619622,True,True,H_gamma_0.10,H_gamma,0.1,7,97,30,90,120
inherited_202611,88,20261114,8,32619622,True,True,H_gamma_0.20,H_gamma,0.2,7,97,30,90,120
inherited_202611,89,20261114,9,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
inherited_202611,89,20261114,9,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
inherited_202611,89,20261114,9,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
inherited_202611,89,20261114,9,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
inherited_202611,89,20261114,9,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
inherited_202611,89,20261114,9,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
inherited_202611,90,20261114,10,234620228,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
inherited_202611,90,20261114,10,234620228,True,True,H_alpha_0.10,H_alpha,0.1,10,,30,90,120
inherited_202611,90,20261114,10,234620228,True,True,H_alpha_0.20,H_alpha,0.2,10,,30,90,120
inherited_202611,90,20261114,10,234620228,True,True,H_gamma_0.05,H_gamma,0.05,10,,30,90,120
inherited_202611,90,20261114,10,234620228,True,True,H_gamma_0.10,H_gamma,0.1,10,,30,90,120
inherited_202611,90,20261114,10,234620228,True,True,H_gamma_0.20,H_gamma,0.2,10,,30,90,120
inherited_202611,91,20261114,11,335620531,True,True,H_alpha_0.05,H_alpha,0.05,7,41,30,90,120
inherited_202611,91,20261114,11,335620531,True,True,H_alpha_0.10,H_alpha,0.1,7,41,30,90,120
inherited_202611,91,20261114,11,335620531,True,True,H_alpha_0.20,H_alpha,0.2,7,41,30,90,120
inherited_202611,91,20261114,11,335620531,True,True,H_gamma_0.05,H_gamma,0.05,7,41,30,90,120
inherited_202611,91,20261114,11,335620531,True,True,H_gamma_0.10,H_gamma,0.1,7,41,30,90,120
inherited_202611,91,20261114,11,335620531,True,True,H_gamma_0.20,H_gamma,0.2,11,41,30,90,120
inherited_202611,92,20261114,12,436620834,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
inherited_202611,92,20261114,12,436620834,True,True,H_alpha_0.10,H_alpha,0.1,2,,30,90,120
inherited_202611,92,20261114,12,436620834,True,True,H_alpha_0.20,H_alpha,0.2,3,,30,90,120
inherited_202611,92,20261114,12,436620834,True,True,H_gamma_0.05,H_gamma,0.05,8,,30,90,120
inherited_202611,92,20261114,12,436620834,True,True,H_gamma_0.10,H_gamma,0.1,10,,30,90,120
inherited_202611,92,20261114,12,436620834,True,True,H_gamma_0.20,H_gamma,0.2,10,,30,90,120
inherited_202611,93,20261114,13,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
inherited_202611,93,20261114,13,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
inherited_202611,93,20261114,13,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
inherited_202611,93,20261114,13,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
inherited_202611,93,20261114,13,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
inherited_202611,93,20261114,13,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
inherited_202611,94,20261114,14,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
inherited_202611,94,20261114,14,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
inherited_202611,94,20261114,14,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
inherited_202611,94,20261114,14,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
inherited_202611,94,20261114,14,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
inherited_202611,94,20261114,14,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
inherited_202611,95,20261114,15,739621743,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
inherited_202611,95,20261114,15,739621743,True,True,H_alpha_0.10,H_alpha,0.1,2,,30,90,120
inherited_202611,95,20261114,15,739621743,True,True,H_alpha_0.20,H_alpha,0.2,3,,30,90,120
inherited_202611,95,20261114,15,739621743,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
inherited_202611,95,20261114,15,739621743,True,True,H_gamma_0.10,H_gamma,0.1,5,,30,90,120
inherited_202611,95,20261114,15,739621743,True,True,H_gamma_0.20,H_gamma,0.2,9,,30,90,120
inherited_202611,96,20261114,16,840622046,True,True,H_alpha_0.05,H_alpha,0.05,4,52,30,90,120
inherited_202611,96,20261114,16,840622046,True,True,H_alpha_0.10,H_alpha,0.1,8,52,30,90,120
inherited_202611,96,20261114,16,840622046,True,True,H_alpha_0.20,H_alpha,0.2,9,52,30,90,120
inherited_202611,96,20261114,16,840622046,True,True,H_gamma_0.05,H_gamma,0.05,8,52,30,90,120
inherited_202611,96,20261114,16,840622046,True,True,H_gamma_0.10,H_gamma,0.1,9,52,30,90,120
inherited_202611,96,20261114,16,840622046,True,True,H_gamma_0.20,H_gamma,0.2,11,52,30,90,120
inherited_202611,97,20261114,17,941622349,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
inherited_202611,97,20261114,17,941622349,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
inherited_202611,97,20261114,17,941622349,True,True,H_alpha_0.20,H_alpha,0.2,3,,30,90,120
inherited_202611,97,20261114,17,941622349,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
inherited_202611,97,20261114,17,941622349,True,True,H_gamma_0.10,H_gamma,0.1,7,,30,90,120
inherited_202611,97,20261114,17,941622349,True,True,H_gamma_0.20,H_gamma,0.2,8,,30,90,120
inherited_202611,98,20261114,18,1042622652,True,True,H_alpha_0.05,H_alpha,0.05,9,,30,90,120
inherited_202611,98,20261114,18,1042622652,True,True,H_alpha_0.10,H_alpha,0.1,9,,30,90,120
inherited_202611,98,20261114,18,1042622652,True,True,H_alpha_0.20,H_alpha,0.2,10,,30,90,120
inherited_202611,98,20261114,18,1042622652,True,True,H_gamma_0.05,H_gamma,0.05,9,,30,90,120
inherited_202611,98,20261114,18,1042622652,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
inherited_202611,98,20261114,18,1042622652,True,True,H_gamma_0.20,H_gamma,0.2,10,,30,90,120
inherited_202611,99,20261114,19,1143622955,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
inherited_202611,99,20261114,19,1143622955,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
inherited_202611,99,20261114,19,1143622955,True,True,H_alpha_0.20,H_alpha,0.2,12,,30,90,120
inherited_202611,99,20261114,19,1143622955,True,True,H_gamma_0.05,H_gamma,0.05,7,,30,90,120
inherited_202611,99,20261114,19,1143622955,True,True,H_gamma_0.10,H_gamma,0.1,11,,30,90,120
inherited_202611,99,20261114,19,1143622955,True,True,H_gamma_0.20,H_gamma,0.2,22,,30,90,120
fresh_202911,0,20291110,0,1916418781,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,0,20291110,0,1916418781,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,0,20291110,0,1916418781,True,True,H_alpha_0.20,H_alpha,0.2,6,,30,90,120
fresh_202911,0,20291110,0,1916418781,True,True,H_gamma_0.05,H_gamma,0.05,3,,30,90,120
fresh_202911,0,20291110,0,1916418781,True,True,H_gamma_0.10,H_gamma,0.1,5,,30,90,120
fresh_202911,0,20291110,0,1916418781,True,True,H_gamma_0.20,H_gamma,0.2,6,,30,90,120
fresh_202911,1,20291110,1,2017419084,True,True,H_alpha_0.05,H_alpha,0.05,2,11,30,90,120
fresh_202911,1,20291110,1,2017419084,True,True,H_alpha_0.10,H_alpha,0.1,2,11,30,90,120
fresh_202911,1,20291110,1,2017419084,True,True,H_alpha_0.20,H_alpha,0.2,3,11,30,90,120
fresh_202911,1,20291110,1,2017419084,True,True,H_gamma_0.05,H_gamma,0.05,2,11,30,90,120
fresh_202911,1,20291110,1,2017419084,True,True,H_gamma_0.10,H_gamma,0.1,3,11,30,90,120
fresh_202911,1,20291110,1,2017419084,True,True,H_gamma_0.20,H_gamma,0.2,3,11,30,90,120
fresh_202911,2,20291110,2,2118419387,True,True,H_alpha_0.05,H_alpha,0.05,11,93,30,90,120
fresh_202911,2,20291110,2,2118419387,True,True,H_alpha_0.10,H_alpha,0.1,12,93,30,90,120
fresh_202911,2,20291110,2,2118419387,True,True,H_alpha_0.20,H_alpha,0.2,12,93,30,90,120
fresh_202911,2,20291110,2,2118419387,True,True,H_gamma_0.05,H_gamma,0.05,12,93,30,90,120
fresh_202911,2,20291110,2,2118419387,True,True,H_gamma_0.10,H_gamma,0.1,12,93,30,90,120
fresh_202911,2,20291110,2,2118419387,True,True,H_gamma_0.20,H_gamma,0.2,12,93,30,90,120
fresh_202911,3,20291110,3,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,3,20291110,3,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,3,20291110,3,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,3,20291110,3,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,3,20291110,3,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,3,20291110,3,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,4,20291110,4,172936346,True,True,H_alpha_0.05,H_alpha,0.05,2,48,30,90,120
fresh_202911,4,20291110,4,172936346,True,True,H_alpha_0.10,H_alpha,0.1,3,48,30,90,120
fresh_202911,4,20291110,4,172936346,True,True,H_alpha_0.20,H_alpha,0.2,4,48,30,90,120
fresh_202911,4,20291110,4,172936346,True,True,H_gamma_0.05,H_gamma,0.05,3,48,30,90,120
fresh_202911,4,20291110,4,172936346,True,True,H_gamma_0.10,H_gamma,0.1,4,48,30,90,120
fresh_202911,4,20291110,4,172936346,True,True,H_gamma_0.20,H_gamma,0.2,8,48,30,90,120
fresh_202911,5,20291110,5,273936649,True,True,H_alpha_0.05,H_alpha,0.05,4,,30,90,120
fresh_202911,5,20291110,5,273936649,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,5,20291110,5,273936649,True,True,H_alpha_0.20,H_alpha,0.2,6,,30,90,120
fresh_202911,5,20291110,5,273936649,True,True,H_gamma_0.05,H_gamma,0.05,5,,30,90,120
fresh_202911,5,20291110,5,273936649,True,True,H_gamma_0.10,H_gamma,0.1,8,,30,90,120
fresh_202911,5,20291110,5,273936649,True,True,H_gamma_0.20,H_gamma,0.2,15,,30,90,120
fresh_202911,6,20291110,6,374936952,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,6,20291110,6,374936952,True,True,H_alpha_0.10,H_alpha,0.1,5,,30,90,120
fresh_202911,6,20291110,6,374936952,True,True,H_alpha_0.20,H_alpha,0.2,9,,30,90,120
fresh_202911,6,20291110,6,374936952,True,True,H_gamma_0.05,H_gamma,0.05,7,,30,90,120
fresh_202911,6,20291110,6,374936952,True,True,H_gamma_0.10,H_gamma,0.1,7,,30,90,120
fresh_202911,6,20291110,6,374936952,True,True,H_gamma_0.20,H_gamma,0.2,14,,30,90,120
fresh_202911,7,20291110,7,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,7,20291110,7,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,7,20291110,7,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,7,20291110,7,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,7,20291110,7,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,7,20291110,7,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,8,20291110,8,576937558,True,True,H_alpha_0.05,H_alpha,0.05,5,109,30,90,120
fresh_202911,8,20291110,8,576937558,True,True,H_alpha_0.10,H_alpha,0.1,5,109,30,90,120
fresh_202911,8,20291110,8,576937558,True,True,H_alpha_0.20,H_alpha,0.2,16,109,30,90,120
fresh_202911,8,20291110,8,576937558,True,True,H_gamma_0.05,H_gamma,0.05,6,109,30,90,120
fresh_202911,8,20291110,8,576937558,True,True,H_gamma_0.10,H_gamma,0.1,19,109,30,90,120
fresh_202911,8,20291110,8,576937558,True,True,H_gamma_0.20,H_gamma,0.2,19,109,30,90,120
fresh_202911,9,20291110,9,677937861,True,True,H_alpha_0.05,H_alpha,0.05,3,24,30,90,120
fresh_202911,9,20291110,9,677937861,True,True,H_alpha_0.10,H_alpha,0.1,6,24,30,90,120
fresh_202911,9,20291110,9,677937861,True,True,H_alpha_0.20,H_alpha,0.2,8,24,30,90,120
fresh_202911,9,20291110,9,677937861,True,True,H_gamma_0.05,H_gamma,0.05,8,24,30,90,120
fresh_202911,9,20291110,9,677937861,True,True,H_gamma_0.10,H_gamma,0.1,8,24,30,90,120
fresh_202911,9,20291110,9,677937861,True,True,H_gamma_0.20,H_gamma,0.2,8,24,30,90,120
fresh_202911,10,20291110,10,778938164,True,True,H_alpha_0.05,H_alpha,0.05,3,,30,90,120
fresh_202911,10,20291110,10,778938164,True,True,H_alpha_0.10,H_alpha,0.1,3,,30,90,120
fresh_202911,10,20291110,10,778938164,True,True,H_alpha_0.20,H_alpha,0.2,8,,30,90,120
fresh_202911,10,20291110,10,778938164,True,True,H_gamma_0.05,H_gamma,0.05,8,,30,90,120
fresh_202911,10,20291110,10,778938164,True,True,H_gamma_0.10,H_gamma,0.1,8,,30,90,120
fresh_202911,10,20291110,10,778938164,True,True,H_gamma_0.20,H_gamma,0.2,9,,30,90,120
fresh_202911,11,20291110,11,879938467,True,True,H_alpha_0.05,H_alpha,0.05,1,,30,90,120
fresh_202911,11,20291110,11,879938467,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,11,20291110,11,879938467,True,True,H_alpha_0.20,H_alpha,0.2,5,,30,90,120
fresh_202911,11,20291110,11,879938467,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,11,20291110,11,879938467,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,11,20291110,11,879938467,True,True,H_gamma_0.20,H_gamma,0.2,5,,30,90,120
fresh_202911,12,20291110,12,980938770,True,True,H_alpha_0.05,H_alpha,0.05,4,,30,90,120
fresh_202911,12,20291110,12,980938770,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,12,20291110,12,980938770,True,True,H_alpha_0.20,H_alpha,0.2,6,,30,90,120
fresh_202911,12,20291110,12,980938770,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,12,20291110,12,980938770,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,12,20291110,12,980938770,True,True,H_gamma_0.20,H_gamma,0.2,6,,30,90,120
fresh_202911,13,20291110,13,1081939073,True,True,H_alpha_0.05,H_alpha,0.05,7,,30,90,120
fresh_202911,13,20291110,13,1081939073,True,True,H_alpha_0.10,H_alpha,0.1,7,,30,90,120
fresh_202911,13,20291110,13,1081939073,True,True,H_alpha_0.20,H_alpha,0.2,7,,30,90,120
fresh_202911,13,20291110,13,1081939073,True,True,H_gamma_0.05,H_gamma,0.05,7,,30,90,120
fresh_202911,13,20291110,13,1081939073,True,True,H_gamma_0.10,H_gamma,0.1,8,,30,90,120
fresh_202911,13,20291110,13,1081939073,True,True,H_gamma_0.20,H_gamma,0.2,30,,30,90,120
fresh_202911,14,20291110,14,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,14,20291110,14,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,14,20291110,14,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,14,20291110,14,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,14,20291110,14,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,14,20291110,14,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,15,20291110,15,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,15,20291110,15,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,15,20291110,15,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,15,20291110,15,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,15,20291110,15,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,15,20291110,15,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,16,20291110,16,1384939982,True,True,H_alpha_0.05,H_alpha,0.05,8,31,30,90,120
fresh_202911,16,20291110,16,1384939982,True,True,H_alpha_0.10,H_alpha,0.1,8,31,30,90,120
fresh_202911,16,20291110,16,1384939982,True,True,H_alpha_0.20,H_alpha,0.2,19,31,30,90,120
fresh_202911,16,20291110,16,1384939982,True,True,H_gamma_0.05,H_gamma,0.05,8,31,30,90,120
fresh_202911,16,20291110,16,1384939982,True,True,H_gamma_0.10,H_gamma,0.1,19,31,30,90,120
fresh_202911,16,20291110,16,1384939982,True,True,H_gamma_0.20,H_gamma,0.2,19,31,30,90,120
fresh_202911,17,20291110,17,1485940285,True,True,H_alpha_0.05,H_alpha,0.05,5,,30,90,120
fresh_202911,17,20291110,17,1485940285,True,True,H_alpha_0.10,H_alpha,0.1,8,,30,90,120
fresh_202911,17,20291110,17,1485940285,True,True,H_alpha_0.20,H_alpha,0.2,10,,30,90,120
fresh_202911,17,20291110,17,1485940285,True,True,H_gamma_0.05,H_gamma,0.05,12,,30,90,120
fresh_202911,17,20291110,17,1485940285,True,True,H_gamma_0.10,H_gamma,0.1,12,,30,90,120
fresh_202911,17,20291110,17,1485940285,True,True,H_gamma_0.20,H_gamma,0.2,18,,30,90,120
fresh_202911,18,20291110,18,1586940588,True,True,H_alpha_0.05,H_alpha,0.05,2,69,30,90,120
fresh_202911,18,20291110,18,1586940588,True,True,H_alpha_0.10,H_alpha,0.1,7,69,30,90,120
fresh_202911,18,20291110,18,1586940588,True,True,H_alpha_0.20,H_alpha,0.2,10,69,30,90,120
fresh_202911,18,20291110,18,1586940588,True,True,H_gamma_0.05,H_gamma,0.05,10,69,30,90,120
fresh_202911,18,20291110,18,1586940588,True,True,H_gamma_0.10,H_gamma,0.1,16,69,30,90,120
fresh_202911,18,20291110,18,1586940588,True,True,H_gamma_0.20,H_gamma,0.2,18,69,30,90,120
fresh_202911,19,20291110,19,1687940891,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,19,20291110,19,1687940891,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,19,20291110,19,1687940891,True,True,H_alpha_0.20,H_alpha,0.2,7,,30,90,120
fresh_202911,19,20291110,19,1687940891,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,19,20291110,19,1687940891,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
fresh_202911,19,20291110,19,1687940891,True,True,H_gamma_0.20,H_gamma,0.2,25,,30,90,120
fresh_202911,20,20291111,0,818496895,True,True,H_alpha_0.05,H_alpha,0.05,4,53,30,90,120
fresh_202911,20,20291111,0,818496895,True,True,H_alpha_0.10,H_alpha,0.1,7,53,30,90,120
fresh_202911,20,20291111,0,818496895,True,True,H_alpha_0.20,H_alpha,0.2,7,53,30,90,120
fresh_202911,20,20291111,0,818496895,True,True,H_gamma_0.05,H_gamma,0.05,16,53,30,90,120
fresh_202911,20,20291111,0,818496895,True,True,H_gamma_0.10,H_gamma,0.1,18,53,30,90,120
fresh_202911,20,20291111,0,818496895,True,True,H_gamma_0.20,H_gamma,0.2,20,53,30,90,120
fresh_202911,21,20291111,1,919497198,True,True,H_alpha_0.05,H_alpha,0.05,6,,30,90,120
fresh_202911,21,20291111,1,919497198,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,21,20291111,1,919497198,True,True,H_alpha_0.20,H_alpha,0.2,11,,30,90,120
fresh_202911,21,20291111,1,919497198,True,True,H_gamma_0.05,H_gamma,0.05,6,,30,90,120
fresh_202911,21,20291111,1,919497198,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
fresh_202911,21,20291111,1,919497198,True,True,H_gamma_0.20,H_gamma,0.2,13,,30,90,120
fresh_202911,22,20291111,2,1020497501,True,True,H_alpha_0.05,H_alpha,0.05,5,,30,90,120
fresh_202911,22,20291111,2,1020497501,True,True,H_alpha_0.10,H_alpha,0.1,8,,30,90,120
fresh_202911,22,20291111,2,1020497501,True,True,H_alpha_0.20,H_alpha,0.2,9,,30,90,120
fresh_202911,22,20291111,2,1020497501,True,True,H_gamma_0.05,H_gamma,0.05,8,,30,90,120
fresh_202911,22,20291111,2,1020497501,True,True,H_gamma_0.10,H_gamma,0.1,9,,30,90,120
fresh_202911,22,20291111,2,1020497501,True,True,H_gamma_0.20,H_gamma,0.2,21,,30,90,120
fresh_202911,23,20291111,3,1121497804,True,True,H_alpha_0.05,H_alpha,0.05,1,,30,90,120
fresh_202911,23,20291111,3,1121497804,True,True,H_alpha_0.10,H_alpha,0.1,2,,30,90,120
fresh_202911,23,20291111,3,1121497804,True,True,H_alpha_0.20,H_alpha,0.2,4,,30,90,120
fresh_202911,23,20291111,3,1121497804,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,23,20291111,3,1121497804,True,True,H_gamma_0.10,H_gamma,0.1,4,,30,90,120
fresh_202911,23,20291111,3,1121497804,True,True,H_gamma_0.20,H_gamma,0.2,6,,30,90,120
fresh_202911,24,20291111,4,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,24,20291111,4,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,24,20291111,4,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,24,20291111,4,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,24,20291111,4,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,24,20291111,4,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,25,20291111,5,1323498410,True,True,H_alpha_0.05,H_alpha,0.05,6,32,30,90,120
fresh_202911,25,20291111,5,1323498410,True,True,H_alpha_0.10,H_alpha,0.1,6,32,30,90,120
fresh_202911,25,20291111,5,1323498410,True,True,H_alpha_0.20,H_alpha,0.2,9,32,30,90,120
fresh_202911,25,20291111,5,1323498410,True,True,H_gamma_0.05,H_gamma,0.05,9,32,30,90,120
fresh_202911,25,20291111,5,1323498410,True,True,H_gamma_0.10,H_gamma,0.1,9,32,30,90,120
fresh_202911,25,20291111,5,1323498410,True,True,H_gamma_0.20,H_gamma,0.2,9,32,30,90,120
fresh_202911,26,20291111,6,1424498713,True,True,H_alpha_0.05,H_alpha,0.05,2,15,30,90,120
fresh_202911,26,20291111,6,1424498713,True,True,H_alpha_0.10,H_alpha,0.1,3,15,30,90,120
fresh_202911,26,20291111,6,1424498713,True,True,H_alpha_0.20,H_alpha,0.2,4,15,30,90,120
fresh_202911,26,20291111,6,1424498713,True,True,H_gamma_0.05,H_gamma,0.05,3,15,30,90,120
fresh_202911,26,20291111,6,1424498713,True,True,H_gamma_0.10,H_gamma,0.1,4,15,30,90,120
fresh_202911,26,20291111,6,1424498713,True,True,H_gamma_0.20,H_gamma,0.2,4,15,30,90,120
fresh_202911,27,20291111,7,1525499016,True,True,H_alpha_0.05,H_alpha,0.05,5,,30,90,120
fresh_202911,27,20291111,7,1525499016,True,True,H_alpha_0.10,H_alpha,0.1,6,,30,90,120
fresh_202911,27,20291111,7,1525499016,True,True,H_alpha_0.20,H_alpha,0.2,10,,30,90,120
fresh_202911,27,20291111,7,1525499016,True,True,H_gamma_0.05,H_gamma,0.05,5,,30,90,120
fresh_202911,27,20291111,7,1525499016,True,True,H_gamma_0.10,H_gamma,0.1,6,,30,90,120
fresh_202911,27,20291111,7,1525499016,True,True,H_gamma_0.20,H_gamma,0.2,10,,30,90,120
fresh_202911,28,20291111,8,1626499319,True,True,H_alpha_0.05,H_alpha,0.05,2,77,30,90,120
fresh_202911,28,20291111,8,1626499319,True,True,H_alpha_0.10,H_alpha,0.1,3,77,30,90,120
fresh_202911,28,20291111,8,1626499319,True,True,H_alpha_0.20,H_alpha,0.2,4,77,30,90,120
fresh_202911,28,20291111,8,1626499319,True,True,H_gamma_0.05,H_gamma,0.05,2,77,30,90,120
fresh_202911,28,20291111,8,1626499319,True,True,H_gamma_0.10,H_gamma,0.1,3,77,30,90,120
fresh_202911,28,20291111,8,1626499319,True,True,H_gamma_0.20,H_gamma,0.2,7,77,30,90,120
fresh_202911,29,20291111,9,1727499622,True,True,H_alpha_0.05,H_alpha,0.05,2,,30,90,120
fresh_202911,29,20291111,9,1727499622,True,True,H_alpha_0.10,H_alpha,0.1,4,,30,90,120
fresh_202911,29,20291111,9,1727499622,True,True,H_alpha_0.20,H_alpha,0.2,5,,30,90,120
fresh_202911,29,20291111,9,1727499622,True,True,H_gamma_0.05,H_gamma,0.05,4,,30,90,120
fresh_202911,29,20291111,9,1727499622,True,True,H_gamma_0.10,H_gamma,0.1,7,,30,90,120
fresh_202911,29,20291111,9,1727499622,True,True,H_gamma_0.20,H_gamma,0.2,7,,30,90,120
fresh_202911,30,20291111,10,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,30,20291111,10,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,30,20291111,10,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,30,20291111,10,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,30,20291111,10,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,30,20291111,10,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
fresh_202911,31,20291111,11,1929500228,True,True,H_alpha_0.05,H_alpha,0.05,2,62,30,90,120
fresh_202911,31,20291111,11,1929500228,True,True,H_alpha_0.10,H_alpha,0.1,3,62,30,90,120
fresh_202911,31,20291111,11,1929500228,True,True,H_alpha_0.20,H_alpha,0.2,6,62,30,90,120
fresh_202911,31,20291111,11,1929500228,True,True,H_gamma_0.05,H_gamma,0.05,4,62,30,90,120
fresh_202911,31,20291111,11,1929500228,True,True,H_gamma_0.10,H_gamma,0.1,5,62,30,90,120
fresh_202911,31,20291111,11,1929500228,True,True,H_gamma_0.20,H_gamma,0.2,6,62,30,90,120
fresh_202911,32,20291111,12,,False,False,H_alpha_0.05,H_alpha,0.05,,,30,90,120
fresh_202911,32,20291111,12,,False,False,H_alpha_0.10,H_alpha,0.1,,,30,90,120
fresh_202911,32,20291111,12,,False,False,H_alpha_0.20,H_alpha,0.2,,,30,90,120
fresh_202911,32,20291111,12,,False,False,H_gamma_0.05,H_gamma,0.05,,,30,90,120
fresh_202911,32,20291111,12,,False,False,H_gamma_0.10,H_gamma,0.1,,,30,90,120
fresh_202911,32,20291111,12,,False,False,H_gamma_0.20,H_gamma,0.2,,,30,90,120
