domain,source_domain_label,attempt_index,master_seed,replicate,trajectory_seed,status,kappa_mu,p_star,area_reference,kappa,ramp_generations,hold_generations,horizon,normalised_barrier_increase,source_artifact_id,source_artifact_digest,endpoint,diversity_id,relative_decline_fraction,baseline_eligible,warning_time,trait_loss_time,lead_time_trait_minus_warning,category,valid_pair
recalibrated_symmetric_domain,symmetric_bridge,33,20270711,13,818976275,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,2,107,105,lead,True
recalibrated_symmetric_domain,symmetric_bridge,33,20270711,13,818976275,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,11,107,96,lead,True
recalibrated_symmetric_domain,symmetric_bridge,33,20270711,13,818976275,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,13,107,94,lead,True
recalibrated_symmetric_domain,symmetric_bridge,33,20270711,13,818976275,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,13,107,94,lead,True
recalibrated_symmetric_domain,symmetric_bridge,33,20270711,13,818976275,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,14,107,93,lead,True
recalibrated_symmetric_domain,symmetric_bridge,33,20270711,13,818976275,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,21,107,86,lead,True
recalibrated_symmetric_domain,symmetric_bridge,34,20270711,14,818976376,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,6,67,61,lead,True
recalibrated_symmetric_domain,symmetric_bridge,34,20270711,14,818976376,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,6,67,61,lead,True
recalibrated_symmetric_domain,symmetric_bridge,34,20270711,14,818976376,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,9,67,58,lead,True
recalibrated_symmetric_domain,symmetric_bridge,34,20270711,14,818976376,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,7,67,60,lead,True
recalibrated_symmetric_domain,symmetric_bridge,34,20270711,14,818976376,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,9,67,58,lead,True
recalibrated_symmetric_domain,symmetric_bridge,34,20270711,14,818976376,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,10,67,57,lead,True
recalibrated_symmetric_domain,symmetric_bridge,35,20270711,15,818976477,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,35,20270711,15,818976477,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,35,20270711,15,818976477,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,35,20270711,15,818976477,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,35,20270711,15,818976477,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,35,20270711,15,818976477,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,36,20270711,16,818976578,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,1,77,76,lead,True
recalibrated_symmetric_domain,symmetric_bridge,36,20270711,16,818976578,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,2,77,75,lead,True
recalibrated_symmetric_domain,symmetric_bridge,36,20270711,16,818976578,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,3,77,74,lead,True
recalibrated_symmetric_domain,symmetric_bridge,36,20270711,16,818976578,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,3,77,74,lead,True
recalibrated_symmetric_domain,symmetric_bridge,36,20270711,16,818976578,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,3,77,74,lead,True
recalibrated_symmetric_domain,symmetric_bridge,36,20270711,16,818976578,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,5,77,72,lead,True
recalibrated_symmetric_domain,symmetric_bridge,37,20270711,17,818976679,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,3,208,205,lead,True
recalibrated_symmetric_domain,symmetric_bridge,37,20270711,17,818976679,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,3,208,205,lead,True
recalibrated_symmetric_domain,symmetric_bridge,37,20270711,17,818976679,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,3,208,205,lead,True
recalibrated_symmetric_domain,symmetric_bridge,37,20270711,17,818976679,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,3,208,205,lead,True
recalibrated_symmetric_domain,symmetric_bridge,37,20270711,17,818976679,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,3,208,205,lead,True
recalibrated_symmetric_domain,symmetric_bridge,37,20270711,17,818976679,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,4,208,204,lead,True
recalibrated_symmetric_domain,symmetric_bridge,38,20270711,18,818976780,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,2,185,183,lead,True
recalibrated_symmetric_domain,symmetric_bridge,38,20270711,18,818976780,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,2,185,183,lead,True
recalibrated_symmetric_domain,symmetric_bridge,38,20270711,18,818976780,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,3,185,182,lead,True
recalibrated_symmetric_domain,symmetric_bridge,38,20270711,18,818976780,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,3,185,182,lead,True
recalibrated_symmetric_domain,symmetric_bridge,38,20270711,18,818976780,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,4,185,181,lead,True
recalibrated_symmetric_domain,symmetric_bridge,38,20270711,18,818976780,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,7,185,178,lead,True
recalibrated_symmetric_domain,symmetric_bridge,39,20270711,19,818976881,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,39,20270711,19,818976881,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,39,20270711,19,818976881,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,39,20270711,19,818976881,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,39,20270711,19,818976881,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,39,20270711,19,818976881,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,40,20270712,0,97595469,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,6,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,40,20270712,0,97595469,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,7,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,40,20270712,0,97595469,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,15,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,40,20270712,0,97595469,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,8,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,40,20270712,0,97595469,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,15,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,40,20270712,0,97595469,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,16,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,41,20270712,1,97595570,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,8,200,192,lead,True
recalibrated_symmetric_domain,symmetric_bridge,41,20270712,1,97595570,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,9,200,191,lead,True
recalibrated_symmetric_domain,symmetric_bridge,41,20270712,1,97595570,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,37,200,163,lead,True
recalibrated_symmetric_domain,symmetric_bridge,41,20270712,1,97595570,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,10,200,190,lead,True
recalibrated_symmetric_domain,symmetric_bridge,41,20270712,1,97595570,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,50,200,150,lead,True
recalibrated_symmetric_domain,symmetric_bridge,41,20270712,1,97595570,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,50,200,150,lead,True
recalibrated_symmetric_domain,symmetric_bridge,42,20270712,2,97595671,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,8,121,113,lead,True
recalibrated_symmetric_domain,symmetric_bridge,42,20270712,2,97595671,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,11,121,110,lead,True
recalibrated_symmetric_domain,symmetric_bridge,42,20270712,2,97595671,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,12,121,109,lead,True
recalibrated_symmetric_domain,symmetric_bridge,42,20270712,2,97595671,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,8,121,113,lead,True
recalibrated_symmetric_domain,symmetric_bridge,42,20270712,2,97595671,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,15,121,106,lead,True
recalibrated_symmetric_domain,symmetric_bridge,42,20270712,2,97595671,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,54,121,67,lead,True
recalibrated_symmetric_domain,symmetric_bridge,43,20270712,3,97595772,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,7,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,43,20270712,3,97595772,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,7,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,43,20270712,3,97595772,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,8,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,43,20270712,3,97595772,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,7,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,43,20270712,3,97595772,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,7,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,43,20270712,3,97595772,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,10,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,44,20270712,4,97595873,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,13,71,58,lead,True
recalibrated_symmetric_domain,symmetric_bridge,44,20270712,4,97595873,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,17,71,54,lead,True
recalibrated_symmetric_domain,symmetric_bridge,44,20270712,4,97595873,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,26,71,45,lead,True
recalibrated_symmetric_domain,symmetric_bridge,44,20270712,4,97595873,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,24,71,47,lead,True
recalibrated_symmetric_domain,symmetric_bridge,44,20270712,4,97595873,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,24,71,47,lead,True
recalibrated_symmetric_domain,symmetric_bridge,44,20270712,4,97595873,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,51,71,20,lead,True
recalibrated_symmetric_domain,symmetric_bridge,45,20270712,5,97595974,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,45,20270712,5,97595974,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,45,20270712,5,97595974,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,45,20270712,5,97595974,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,45,20270712,5,97595974,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,45,20270712,5,97595974,source_preparation_failed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,False,,,,source_preparation_failed,False
recalibrated_symmetric_domain,symmetric_bridge,46,20270712,6,97596075,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,1,186,185,lead,True
recalibrated_symmetric_domain,symmetric_bridge,46,20270712,6,97596075,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,1,186,185,lead,True
recalibrated_symmetric_domain,symmetric_bridge,46,20270712,6,97596075,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,1,186,185,lead,True
recalibrated_symmetric_domain,symmetric_bridge,46,20270712,6,97596075,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,4,186,182,lead,True
recalibrated_symmetric_domain,symmetric_bridge,46,20270712,6,97596075,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,5,186,181,lead,True
recalibrated_symmetric_domain,symmetric_bridge,46,20270712,6,97596075,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,10,186,176,lead,True
recalibrated_symmetric_domain,symmetric_bridge,47,20270712,7,97596176,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.05,H_alpha,0.05,True,4,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,47,20270712,7,97596176,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.10,H_alpha,0.1,True,7,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,47,20270712,7,97596176,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_alpha_0.20,H_alpha,0.2,True,7,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,47,20270712,7,97596176,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.05,H_gamma,0.05,True,8,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,47,20270712,7,97596176,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.10,H_gamma,0.1,True,8,,,trait_loss_censored,False
recalibrated_symmetric_domain,symmetric_bridge,47,20270712,7,97596176,completed,0.2,0.5,0.8,6.0,30,210,240,0.2,8343958766,sha256:c1b42fc9e6ac912a44667ef4cee02090fab37d50fc3a9928c46ae728c0610f58,H_gamma_0.20,H_gamma,0.2,True,31,,,trait_loss_censored,False
